Date,Time,Open,High,Low,Close,Volume
20141112,00:00:00,1161.73,1170.01,1157.23,1158.85,59
20141113,00:00:00,1158.94,1167.89,1153.85,1160.80,66
20141114,00:00:00,1160.77,1193.55,1146.85,1188.48,75
20141116,00:00:00,1186.61,1187.68,1182.06,1182.08,1
20141117,00:00:00,1182.18,1194.13,1181.41,1186.21,66
20141118,00:00:00,1186.23,1204.60,1183.34,1195.03,63
20141119,00:00:00,1195.01,1202.13,1175.09,1182.02,66
20141120,00:00:00,1182.02,1197.07,1176.76,1193.10,72
20141121,00:00:00,1193.08,1207.76,1186.68,1201.18,69
20141123,00:00:00,1200.60,1204.19,1200.34,1201.45,1
20141124,00:00:00,1201.46,1203.60,1192.77,1197.10,42
20141125,00:00:00,1197.11,1202.91,1190.33,1201.22,46
20141126,00:00:00,1201.22,1201.58,1194.84,1197.55,32
20141127,00:00:00,1197.50,1199.58,1185.55,1189.37,33
20141128,00:00:00,1189.34,1190.74,1165.18,1166.49,45
20141130,00:00:00,1151.08,1153.85,1142.64,1150.64,2
20141201,00:00:00,1150.81,1221.01,1146.62,1205.83,87
20141202,00:00:00,1205.83,1210.62,1191.93,1197.63,56
20141203,00:00:00,1197.68,1215.01,1194.42,1208.03,56
20141204,00:00:00,1208.04,1213.30,1201.29,1204.31,50
20141205,00:00:00,1204.30,1207.48,1186.31,1191.94,51
20141207,00:00:00,1190.44,1190.85,1187.07,1189.18,1
20141208,00:00:00,1189.16,1208.82,1188.56,1202.93,47
20141209,00:00:00,1202.89,1238.19,1199.34,1229.10,67
20141210,00:00:00,1229.10,1238.17,1224.59,1229.54,65
20141211,00:00:00,1229.54,1232.67,1215.83,1226.52,67
20141212,00:00:00,1226.53,1227.31,1214.44,1222.21,60
20141214,00:00:00,1221.82,1224.08,1220.88,1221.74,1
20141215,00:00:00,1221.98,1224.08,1190.58,1198.54,68
20141216,00:00:00,1198.54,1223.45,1187.49,1197.56,69
20141217,00:00:00,1197.50,1202.91,1182.97,1190.31,62
20141218,00:00:00,1190.23,1213.80,1189.13,1196.61,54
20141219,00:00:00,1196.54,1201.23,1193.51,1195.36,46
20141221,00:00:00,1195.46,1195.62,1193.64,1195.44,1
20141222,00:00:00,1195.44,1203.22,1170.60,1173.83,42
20141223,00:00:00,1173.83,1184.87,1172.56,1178.21,39
20141224,00:00:00,1178.19,1181.16,1172.75,1174.67,17
20141225,00:00:00,1176.05,1178.88,1176.02,1176.83,1
20141226,00:00:00,1176.82,1198.98,1176.53,1195.61,29
20141228,00:00:00,1194.07,1196.29,1193.83,1193.83,1
20141229,00:00:00,1193.81,1197.39,1178.81,1181.71,37
20141230,00:00:00,1181.75,1210.46,1180.67,1199.32,52
20141231,00:00:00,1199.43,1203.77,1179.59,1183.70,29
20150101,00:00:00,1183.95,1187.40,1183.23,1186.66,1
20150102,00:00:00,1186.68,1195.00,1167.43,1188.35,43
20150104,00:00:00,1188.11,1188.48,1177.93,1183.84,1
20150105,00:00:00,1183.84,1207.39,1182.78,1203.24,51
20150106,00:00:00,1203.23,1223.02,1201.60,1216.12,58
20150107,00:00:00,1216.37,1218.57,1208.95,1212.27,45
20150108,00:00:00,1212.27,1216.43,1204.77,1208.11,47
20150109,00:00:00,1208.10,1223.98,1206.94,1223.03,47
20150111,00:00:00,1223.03,1226.33,1222.73,1225.51,1
20150112,00:00:00,1225.53,1235.82,1217.47,1231.28,49
20150113,00:00:00,1231.26,1244.09,1227.24,1233.01,67
20150114,00:00:00,1233.01,1244.31,1224.98,1230.87,78
20150115,00:00:00,1230.89,1266.71,1225.96,1261.93,73
20150116,00:00:00,1261.98,1282.03,1254.93,1280.22,61
20150118,00:00:00,1280.08,1281.36,1275.31,1278.58,1
20150119,00:00:00,1278.58,1279.10,1272.00,1275.54,35
20150120,00:00:00,1275.57,1297.12,1274.00,1292.02,62
20150121,00:00:00,1292.08,1305.24,1284.55,1291.81,70
20150122,00:00:00,1291.77,1307.47,1279.53,1300.91,63
20150123,00:00:00,1300.84,1301.81,1284.31,1294.00,55
20150125,00:00:00,1293.11,1297.91,1290.05,1296.86,1
20150126,00:00:00,1296.86,1299.11,1275.83,1279.87,55
20150127,00:00:00,1279.87,1297.53,1272.22,1293.34,56
20150128,00:00:00,1293.35,1293.63,1279.70,1284.86,48
20150129,00:00:00,1284.96,1285.87,1252.05,1260.68,59
20150130,00:00:00,1260.68,1284.70,1257.04,1283.35,58
20150201,00:00:00,1281.85,1282.59,1279.42,1280.67,1
20150202,00:00:00,1280.67,1283.34,1266.29,1274.59,51
20150203,00:00:00,1274.60,1285.67,1255.46,1261.44,55
20150204,00:00:00,1261.41,1273.88,1256.63,1272.34,52
20150205,00:00:00,1272.36,1273.66,1256.14,1265.33,47
20150206,00:00:00,1265.33,1268.70,1228.30,1233.60,43
20150208,00:00:00,1236.38,1238.81,1234.23,1237.93,1
20150209,00:00:00,1237.96,1243.66,1235.03,1238.67,45
20150210,00:00:00,1238.68,1245.81,1230.95,1233.42,48
20150211,00:00:00,1233.44,1238.65,1216.50,1220.50,40
20150212,00:00:00,1220.49,1232.87,1219.06,1223.57,48
20150213,00:00:00,1223.56,1234.90,1222.80,1229.46,48
20150215,00:00:00,1227.92,1229.36,1227.24,1228.90,1
20150216,00:00:00,1228.87,1236.54,1228.62,1231.76,23
20150217,00:00:00,1231.76,1233.93,1203.71,1209.36,33
20150218,00:00:00,1209.35,1214.34,1197.53,1213.06,38
20150219,00:00:00,1213.12,1222.91,1205.33,1208.79,45
20150220,00:00:00,1208.79,1215.39,1198.14,1201.58,45
20150222,00:00:00,1203.37,1203.54,1200.81,1202.30,1
20150223,00:00:00,1202.32,1210.28,1190.75,1203.04,35
20150224,00:00:00,1203.04,1205.01,1190.39,1204.86,46
20150225,00:00:00,1204.86,1211.78,1201.07,1205.55,40
20150226,00:00:00,1205.55,1219.94,1203.53,1210.09,54
20150227,00:00:00,1210.07,1219.33,1204.44,1212.97,50
20150301,00:00:00,1213.67,1215.42,1212.51,1214.04,1
20150302,00:00:00,1214.00,1223.19,1204.60,1206.88,48
20150303,00:00:00,1206.90,1214.77,1195.38,1204.62,47
20150304,00:00:00,1204.59,1208.93,1198.21,1202.27,39
20150305,00:00:00,1202.27,1209.38,1196.46,1200.10,38
20150306,00:00:00,1200.07,1200.64,1163.72,1166.99,45
20150308,00:00:00,1169.21,1170.58,1168.30,1169.66,1
20150309,00:00:00,1169.65,1175.29,1165.80,1166.59,32
20150310,00:00:00,1166.57,1170.53,1155.19,1163.89,46
20150311,00:00:00,1163.93,1165.19,1147.46,1155.48,43
20150312,00:00:00,1155.48,1166.48,1148.54,1154.06,48
20150313,00:00:00,1154.06,1161.72,1151.35,1158.09,38
20150315,00:00:00,1158.72,1158.72,1155.61,1156.85,1
20150316,00:00:00,1156.83,1164.05,1150.34,1156.36,34
20150317,00:00:00,1156.35,1159.83,1142.76,1149.77,42
20150318,00:00:00,1149.80,1175.61,1145.91,1171.64,40
20150319,00:00:00,1171.69,1177.74,1159.51,1171.96,51
20150320,00:00:00,1171.96,1187.95,1168.73,1181.88,45
20150322,00:00:00,1183.47,1187.18,1183.29,1186.52,2
20150323,00:00:00,1186.57,1191.58,1179.31,1189.54,50
20150324,00:00:00,1189.55,1194.99,1185.40,1191.75,49
20150325,00:00:00,1191.80,1199.69,1186.62,1194.92,41
20150326,00:00:00,1194.92,1219.68,1194.47,1203.22,49
20150327,00:00:00,1203.18,1206.15,1192.60,1198.29,40
20150329,00:00:00,1198.57,1199.36,1196.30,1197.18,1
20150330,00:00:00,1197.11,1198.39,1182.32,1185.90,37
20150331,00:00:00,1185.89,1190.72,1178.39,1183.58,48
20150401,00:00:00,1183.63,1208.60,1180.82,1203.82,46
20150402,00:00:00,1203.82,1207.30,1194.91,1201.90,43
20150405,00:00:00,1213.16,1217.85,1212.90,1217.72,2
20150406,00:00:00,1217.72,1224.19,1213.81,1214.68,39
20150407,00:00:00,1214.68,1214.78,1207.42,1208.91,37
20150408,00:00:00,1208.92,1212.31,1197.38,1201.18,45
20150409,00:00:00,1201.18,1202.60,1192.62,1194.44,41
20150410,00:00:00,1194.44,1210.74,1193.25,1206.77,39
20150412,00:00:00,1206.83,1208.72,1206.61,1207.92,1
20150413,00:00:00,1207.92,1209.50,1196.39,1199.21,41
20150414,00:00:00,1199.22,1201.43,1183.97,1193.88,49
20150415,00:00:00,1193.88,1205.02,1188.90,1204.77,42
20150416,00:00:00,1204.76,1209.17,1194.75,1199.06,52
20150417,00:00:00,1199.04,1207.78,1197.43,1203.05,54
20150419,00:00:00,1204.57,1206.63,1203.63,1206.48,1
20150420,00:00:00,1206.48,1209.08,1191.38,1196.03,48
20150421,00:00:00,1196.03,1204.28,1193.14,1201.81,40
20150422,00:00:00,1201.82,1204.76,1185.68,1188.95,48
20150423,00:00:00,1188.95,1197.98,1184.30,1193.79,51
20150424,00:00:00,1193.79,1195.90,1175.20,1179.05,46
20150426,00:00:00,1179.82,1180.24,1178.61,1179.89,1
20150427,00:00:00,1179.86,1207.22,1178.62,1199.82,54
20150428,00:00:00,1199.82,1215.03,1199.21,1211.64,56
20150429,00:00:00,1211.63,1214.04,1201.35,1204.61,51
20150430,00:00:00,1204.60,1207.18,1177.05,1184.41,52
20150501,00:00:00,1184.42,1185.19,1169.58,1178.03,40
20150503,00:00:00,1177.96,1180.05,1177.71,1178.56,1
20150504,00:00:00,1178.56,1192.81,1177.84,1188.40,44
20150505,00:00:00,1188.40,1199.81,1185.71,1195.26,55
20150506,00:00:00,1195.26,1197.61,1188.22,1190.28,41
20150507,00:00:00,1190.28,1191.31,1178.84,1184.25,44
20150508,00:00:00,1184.25,1193.44,1181.81,1187.88,55
20150510,00:00:00,1189.49,1190.38,1188.03,1189.91,2
20150511,00:00:00,1189.91,1191.77,1178.89,1183.75,36
20150512,00:00:00,1183.74,1197.03,1180.83,1192.36,51
20150513,00:00:00,1192.36,1218.86,1191.25,1213.61,59
20150514,00:00:00,1213.60,1227.27,1212.31,1221.00,59
20150515,00:00:00,1221.02,1226.14,1210.96,1223.69,45
20150517,00:00:00,1223.86,1225.33,1223.43,1223.81,1
20150518,00:00:00,1223.82,1232.33,1221.59,1224.14,48
20150519,00:00:00,1224.14,1224.66,1205.75,1209.38,51
20150520,00:00:00,1209.43,1213.37,1203.28,1209.96,52
20150521,00:00:00,1210.01,1212.76,1201.59,1205.88,40
20150522,00:00:00,1205.89,1214.84,1201.53,1205.89,38
20150524,00:00:00,1205.57,1205.57,1203.37,1203.91,1
20150525,00:00:00,1203.88,1208.58,1202.80,1206.78,17
20150526,00:00:00,1206.79,1206.96,1185.53,1188.32,39
20150527,00:00:00,1188.32,1190.86,1183.67,1187.46,42
20150528,00:00:00,1187.48,1192.15,1180.42,1188.77,45
20150529,00:00:00,1188.77,1193.87,1185.75,1190.30,44
20150531,00:00:00,1189.27,1197.31,1189.27,1191.19,2
20150601,00:00:00,1191.19,1204.25,1184.56,1189.07,55
20150602,00:00:00,1189.07,1196.25,1185.95,1193.64,49
20150603,00:00:00,1193.69,1195.54,1179.39,1185.55,53
20150604,00:00:00,1185.56,1186.17,1172.91,1177.71,53
20150605,00:00:00,1177.72,1178.58,1162.74,1171.69,46
20150607,00:00:00,1170.53,1171.28,1169.07,1171.23,2
20150608,00:00:00,1171.23,1177.58,1169.45,1173.56,49
20150609,00:00:00,1173.58,1182.90,1173.17,1177.24,49
20150610,00:00:00,1177.25,1192.26,1175.20,1186.28,59
20150611,00:00:00,1186.25,1187.93,1175.63,1181.62,46
20150612,00:00:00,1181.62,1184.25,1176.68,1181.42,42
20150614,00:00:00,1180.44,1186.36,1180.44,1184.00,3
20150615,00:00:00,1184.00,1190.49,1172.73,1185.92,55
20150616,00:00:00,1185.97,1187.87,1176.03,1182.11,48
20150617,00:00:00,1182.16,1189.14,1174.57,1184.93,43
20150618,00:00:00,1184.92,1205.69,1184.04,1200.44,60
20150619,00:00:00,1200.46,1204.14,1198.32,1199.80,44
20150621,00:00:00,1199.63,1200.96,1196.51,1198.94,2
20150622,00:00:00,1198.95,1199.97,1182.12,1185.76,38
20150623,00:00:00,1185.77,1188.07,1176.41,1178.69,43
20150624,00:00:00,1178.69,1180.23,1170.85,1175.38,34
20150625,00:00:00,1175.38,1178.10,1171.54,1174.41,35
20150626,00:00:00,1174.41,1178.62,1168.53,1175.24,39
20150628,00:00:00,1184.23,1188.07,1181.73,1185.52,4
20150629,00:00:00,1185.52,1187.07,1173.81,1179.02,57
20150630,00:00:00,1179.02,1180.45,1166.90,1171.89,59
20150701,00:00:00,1172.78,1175.05,1167.55,1168.23,50
20150702,00:00:00,1168.23,1169.36,1156.98,1165.89,54
20150703,00:00:00,1165.89,1170.23,1165.41,1168.65,24
20150705,00:00:00,1173.60,1174.88,1171.21,1173.13,3
20150706,00:00:00,1173.13,1174.42,1162.85,1169.49,53
20150707,00:00:00,1169.49,1169.94,1147.98,1154.50,60
20150708,00:00:00,1154.45,1164.63,1147.16,1156.72,80
20150709,00:00:00,1156.72,1167.66,1155.95,1157.98,61
20150710,00:00:00,1157.98,1165.38,1157.68,1162.92,49
20150712,00:00:00,1163.00,1164.76,1161.61,1162.45,2
20150713,00:00:00,1162.46,1164.18,1151.12,1156.51,52
20150714,00:00:00,1156.53,1159.74,1152.89,1156.12,44
20150715,00:00:00,1156.12,1156.48,1143.21,1148.03,41
20150716,00:00:00,1148.03,1148.79,1142.23,1144.57,53
20150717,00:00:00,1144.56,1145.74,1131.16,1134.20,50
20150719,00:00:00,1133.47,1133.47,1129.29,1132.13,3
20150720,00:00:00,1132.13,1132.89,1070.70,1099.34,91
20150721,00:00:00,1099.32,1109.88,1098.30,1099.58,63
20150722,00:00:00,1099.60,1102.65,1087.08,1094.08,66
20150723,00:00:00,1094.15,1105.87,1087.19,1090.90,70
20150724,00:00:00,1090.90,1101.56,1077.22,1098.57,73
20150726,00:00:00,1099.03,1100.85,1095.18,1097.31,2
20150727,00:00:00,1097.32,1105.00,1088.34,1094.27,78
20150728,00:00:00,1094.27,1098.95,1091.56,1095.90,58
20150729,00:00:00,1095.85,1101.85,1090.40,1097.51,60
20150730,00:00:00,1097.51,1098.59,1082.50,1089.01,59
20150731,00:00:00,1089.01,1103.38,1079.95,1095.27,65
20150802,00:00:00,1095.91,1096.39,1092.79,1093.19,3
20150803,00:00:00,1093.24,1097.69,1083.19,1084.28,50
20150804,00:00:00,1084.28,1094.70,1080.97,1085.74,61
20150805,00:00:00,1085.78,1092.57,1082.96,1084.97,55
20150806,00:00:00,1084.97,1093.97,1083.47,1089.30,50
20150807,00:00:00,1089.26,1099.46,1082.78,1092.92,62
20150809,00:00:00,1094.34,1094.40,1091.77,1091.78,2
20150810,00:00:00,1091.79,1108.88,1089.60,1105.76,52
20150811,00:00:00,1105.71,1119.35,1093.78,1108.63,63
20150812,00:00:00,1108.63,1125.66,1101.74,1124.03,66
20150813,00:00:00,1124.04,1126.81,1113.59,1114.34,63
20150814,00:00:00,1114.36,1121.02,1111.86,1113.83,49
20150816,00:00:00,1113.96,1114.85,1113.56,1114.30,1
20150817,00:00:00,1114.34,1122.79,1113.91,1116.99,44
20150818,00:00:00,1116.97,1121.08,1109.64,1117.60,49
20150819,00:00:00,1117.59,1134.58,1116.26,1133.75,60
20150820,00:00:00,1133.75,1155.67,1133.23,1155.66,56
20150821,00:00:00,1155.65,1168.22,1148.91,1160.07,67
20150823,00:00:00,1160.74,1165.29,1160.39,1162.93,3
20150824,00:00:00,1162.93,1170.03,1145.76,1153.67,88
20150825,00:00:00,1153.62,1156.58,1134.57,1146.12,74
20150826,00:00:00,1146.19,1146.23,1117.72,1124.37,87
20150827,00:00:00,1124.33,1129.30,1118.28,1126.83,88
20150828,00:00:00,1126.83,1140.79,1123.76,1133.02,80
20150830,00:00:00,1132.85,1134.20,1131.31,1132.36,2
20150831,00:00:00,1132.35,1136.63,1125.67,1134.76,64
20150901,00:00:00,1134.76,1147.86,1134.33,1139.33,74
20150902,00:00:00,1139.33,1142.40,1132.05,1133.04,64
20150903,00:00:00,1133.04,1134.26,1121.81,1125.68,57
20150904,00:00:00,1125.71,1132.21,1116.78,1120.92,54
20150906,00:00:00,1122.92,1123.56,1120.35,1120.60,2
20150907,00:00:00,1120.64,1124.78,1115.79,1120.63,37
20150908,00:00:00,1120.63,1126.68,1118.58,1122.73,61
20150909,00:00:00,1122.73,1125.34,1101.24,1107.80,62
20150910,00:00:00,1107.80,1114.99,1103.74,1111.70,68
20150911,00:00:00,1111.70,1112.87,1098.73,1107.20,50
20150913,00:00:00,1107.69,1107.93,1104.72,1104.78,2
20150914,00:00:00,1104.77,1110.42,1103.53,1109.08,42
20150915,00:00:00,1109.11,1109.25,1102.46,1105.12,38
20150916,00:00:00,1105.12,1124.15,1103.96,1119.75,62
20150917,00:00:00,1119.85,1135.68,1115.39,1130.93,64
20150918,00:00:00,1130.93,1141.64,1127.53,1138.42,66
20150920,00:00:00,1138.91,1139.89,1137.13,1137.33,2
20150921,00:00:00,1137.35,1139.85,1129.52,1132.27,39
20150922,00:00:00,1132.27,1136.60,1121.33,1124.44,52
20150923,00:00:00,1124.42,1134.17,1121.82,1131.99,40
20150924,00:00:00,1132.01,1156.71,1130.48,1149.82,69
20150925,00:00:00,1149.82,1151.17,1140.73,1145.78,58
20150927,00:00:00,1145.04,1146.76,1144.26,1146.76,1
20150928,00:00:00,1146.76,1148.20,1127.92,1132.23,60
20150929,00:00:00,1132.23,1134.64,1124.30,1125.84,67
20150930,00:00:00,1125.83,1128.12,1111.70,1115.17,69
20151001,00:00:00,1115.12,1119.11,1111.04,1113.67,46
20151002,00:00:00,1113.67,1141.22,1104.61,1138.06,69
20151004,00:00:00,1137.52,1139.64,1136.48,1136.78,2
20151005,00:00:00,1136.80,1141.88,1130.09,1135.67,69
20151006,00:00:00,1135.67,1151.13,1134.95,1146.45,48
20151007,00:00:00,1146.44,1153.63,1141.74,1145.09,62
20151008,00:00:00,1145.09,1151.26,1136.57,1140.78,64
20151009,00:00:00,1140.79,1159.63,1139.85,1154.71,74
20151011,00:00:00,1155.15,1156.61,1154.89,1155.63,1
20151012,00:00:00,1155.64,1169.00,1154.79,1161.62,56
20151013,00:00:00,1161.62,1169.00,1151.79,1167.62,72
20151014,00:00:00,1167.67,1189.74,1163.38,1185.25,82
20151015,00:00:00,1185.30,1191.45,1174.40,1181.64,80
20151016,00:00:00,1181.64,1184.44,1174.24,1176.64,62
20151018,00:00:00,1176.45,1177.50,1175.19,1177.44,2
20151019,00:00:00,1177.44,1178.15,1168.55,1169.10,55
20151020,00:00:00,1169.10,1180.89,1167.33,1177.30,61
20151021,00:00:00,1177.30,1179.22,1163.72,1165.80,68
20151022,00:00:00,1165.80,1171.73,1162.58,1165.50,75
20151023,00:00:00,1165.50,1179.35,1158.93,1164.18,75
20151025,00:00:00,1163.64,1164.19,1162.19,1164.06,2
20151026,00:00:00,1164.05,1169.64,1162.07,1163.73,55
20151027,00:00:00,1163.75,1168.73,1160.68,1166.26,48
20151028,00:00:00,1166.26,1182.91,1152.28,1158.78,66
20151029,00:00:00,1158.78,1162.64,1143.38,1147.24,80
20151030,00:00:00,1147.24,1150.02,1139.21,1141.83,77
20151101,00:00:00,1141.65,1141.99,1134.16,1140.59,1
20151102,00:00:00,1140.66,1142.99,1132.55,1133.13,56
20151103,00:00:00,1133.13,1138.24,1114.36,1119.93,60
20151104,00:00:00,1119.93,1122.78,1106.33,1109.86,66
20151105,00:00:00,1109.81,1111.45,1102.92,1105.38,56
20151106,00:00:00,1105.39,1110.43,1085.40,1089.45,58
20151108,00:00:00,1089.74,1091.44,1089.03,1089.94,2
20151109,00:00:00,1089.94,1095.72,1088.34,1092.82,57
20151110,00:00:00,1092.87,1094.59,1085.18,1090.09,54
20151111,00:00:00,1090.09,1093.55,1084.11,1086.73,49
20151112,00:00:00,1086.73,1089.64,1074.13,1083.93,58
20151113,00:00:00,1083.93,1088.56,1079.71,1083.49,59
20151115,00:00:00,1089.14,1090.17,1085.93,1089.20,2
20151116,00:00:00,1089.22,1098.14,1081.31,1083.64,69
20151117,00:00:00,1083.64,1084.97,1065.43,1069.21,65
20151118,00:00:00,1069.21,1075.36,1064.62,1071.71,69
20151119,00:00:00,1071.71,1087.38,1069.38,1082.01,76
20151120,00:00:00,1081.99,1088.05,1075.80,1077.59,68
20151122,00:00:00,1077.03,1077.07,1073.41,1075.78,1
20151123,00:00:00,1075.81,1076.68,1066.76,1069.99,67
20151124,00:00:00,1069.99,1081.10,1069.12,1075.27,61
20151125,00:00:00,1075.26,1080.78,1067.89,1070.73,52
20151126,00:00:00,1070.73,1074.82,1069.64,1071.82,32
20151127,00:00:00,1071.83,1073.75,1052.71,1057.47,53
20151129,00:00:00,1056.84,1058.80,1056.84,1057.16,1
20151130,00:00:00,1057.16,1069.68,1053.13,1064.22,55
20151201,00:00:00,1064.22,1074.63,1063.20,1069.87,67
20151202,00:00:00,1069.90,1070.58,1050.60,1054.06,65
20151203,00:00:00,1054.01,1065.40,1046.23,1063.20,94
20151204,00:00:00,1063.34,1088.84,1058.13,1085.85,96
20151206,00:00:00,1085.67,1086.14,1082.60,1083.11,2
20151207,00:00:00,1083.08,1086.58,1066.19,1071.03,79
20151208,00:00:00,1071.01,1079.16,1067.59,1075.98,73
20151209,00:00:00,1075.98,1085.35,1069.50,1072.25,77
20151210,00:00:00,1072.25,1076.43,1069.36,1071.91,66
20151211,00:00:00,1071.91,1079.49,1062.38,1074.19,77
20151213,00:00:00,1073.26,1074.06,1072.01,1072.11,1
20151214,00:00:00,1072.18,1077.50,1058.65,1061.47,77
20151215,00:00:00,1061.48,1068.67,1058.85,1061.19,74
20151216,00:00:00,1061.19,1078.31,1060.88,1069.43,62
20151217,00:00:00,1069.42,1072.87,1047.64,1052.80,81
20151218,00:00:00,1052.80,1071.58,1051.19,1065.81,65
20151220,00:00:00,1065.90,1066.43,1064.33,1065.17,1
20151221,00:00:00,1065.22,1081.64,1063.84,1077.31,68
20151222,00:00:00,1077.31,1080.69,1071.72,1073.49,65
20151223,00:00:00,1073.49,1075.46,1068.27,1071.69,53
20151224,00:00:00,1071.69,1076.94,1071.12,1075.81,40
20151227,00:00:00,1075.68,1076.90,1075.53,1075.79,1
20151228,00:00:00,1075.80,1076.36,1066.46,1068.23,71
20151229,00:00:00,1068.23,1075.30,1067.40,1068.95,67
20151230,00:00:00,1068.95,1072.22,1059.39,1061.80,69
20151231,00:00:00,1061.80,1063.49,1058.17,1060.88,60
20160103,00:00:00,1062.34,1066.32,1061.73,1063.06,2
20160104,00:00:00,1063.06,1083.49,1062.24,1072.98,77
20160105,00:00:00,1072.99,1082.05,1072.63,1077.63,72
20160106,00:00:00,1077.63,1095.18,1074.93,1092.56,78
20160107,00:00:00,1092.56,1110.08,1091.35,1109.21,95
20160108,00:00:00,1109.20,1112.95,1092.23,1104.03,89
20160110,00:00:00,1103.75,1108.15,1103.53,1106.62,1
20160111,00:00:00,1106.62,1108.40,1093.44,1095.69,90
20160112,00:00:00,1095.70,1099.19,1083.45,1086.46,91
20160113,00:00:00,1086.45,1095.45,1079.76,1094.93,91
20160114,00:00:00,1094.93,1095.16,1071.42,1076.85,97
20160115,00:00:00,1076.85,1097.28,1076.20,1088.37,100
20160117,00:00:00,1089.40,1090.78,1089.19,1090.33,1
20160118,00:00:00,1090.28,1093.31,1087.51,1088.49,65
20160119,00:00:00,1088.49,1094.53,1082.46,1087.79,102
20160120,00:00:00,1087.79,1109.62,1087.77,1099.38,94
20160121,00:00:00,1099.38,1104.51,1092.39,1100.63,100
20160122,00:00:00,1100.65,1102.78,1094.04,1097.46,74
20160124,00:00:00,1097.30,1098.10,1097.13,1097.80,1
20160125,00:00:00,1097.80,1108.99,1097.58,1108.78,60
20160126,00:00:00,1108.78,1122.91,1107.48,1119.50,67
20160127,00:00:00,1119.50,1127.99,1114.87,1124.69,63
20160128,00:00:00,1124.70,1124.85,1110.90,1114.17,70
20160129,00:00:00,1114.17,1118.40,1108.35,1117.89,70
20160131,00:00:00,1117.64,1118.06,1115.35,1117.52,1
20160201,00:00:00,1117.52,1129.68,1116.90,1128.22,66
20160202,00:00:00,1128.19,1130.95,1122.27,1127.35,62
20160203,00:00:00,1127.35,1145.46,1124.32,1141.95,87
20160204,00:00:00,1141.90,1157.31,1139.55,1155.45,98
20160205,00:00:00,1155.45,1174.49,1145.19,1173.35,92
20160207,00:00:00,1173.30,1173.30,1164.74,1164.79,2
20160208,00:00:00,1164.79,1200.80,1164.25,1190.99,103
20160209,00:00:00,1190.99,1198.88,1185.64,1189.18,111
20160210,00:00:00,1189.18,1198.61,1181.49,1198.60,106
20160211,00:00:00,1198.61,1263.33,1198.14,1240.27,124
20160212,00:00:00,1240.20,1246.09,1232.37,1237.45,112
20160214,00:00:00,1231.09,1234.30,1230.65,1233.41,2
20160215,00:00:00,1233.40,1234.80,1202.19,1207.86,67
20160216,00:00:00,1207.87,1216.94,1190.83,1202.52,104
20160217,00:00:00,1202.52,1213.71,1195.61,1206.94,108
20160218,00:00:00,1206.97,1239.88,1200.69,1231.05,97
20160219,00:00:00,1231.08,1234.53,1219.90,1225.83,99
20160221,00:00:00,1225.06,1226.13,1223.51,1225.48,2
20160222,00:00:00,1225.48,1226.19,1201.87,1208.79,96
20160223,00:00:00,1208.79,1232.56,1207.15,1230.30,99
20160224,00:00:00,1230.30,1253.25,1221.13,1224.37,128
20160225,00:00:00,1224.38,1242.93,1224.05,1233.59,127
20160226,00:00:00,1233.59,1240.46,1211.46,1222.42,101
20160228,00:00:00,1222.51,1222.82,1215.65,1221.24,2
20160229,00:00:00,1221.24,1241.81,1219.89,1240.34,111
20160301,00:00:00,1240.34,1248.46,1227.15,1232.15,118
20160302,00:00:00,1232.15,1244.01,1224.71,1240.90,98
20160303,00:00:00,1240.89,1268.25,1237.35,1259.89,122
20160304,00:00:00,1259.89,1279.73,1250.51,1258.99,121
20160306,00:00:00,1260.11,1263.93,1258.14,1263.74,2
20160307,00:00:00,1263.74,1273.11,1256.66,1267.76,109
20160308,00:00:00,1267.76,1278.04,1260.50,1263.06,110
20160309,00:00:00,1263.21,1264.89,1242.91,1253.46,109
20160310,00:00:00,1253.58,1273.30,1237.11,1271.05,102
20160311,00:00:00,1271.00,1284.19,1248.17,1250.39,106
20160313,00:00:00,1249.98,1253.36,1247.84,1252.78,3
20160314,00:00:00,1252.79,1261.04,1229.20,1236.13,83
20160315,00:00:00,1236.13,1238.04,1225.66,1232.84,79
20160316,00:00:00,1232.83,1263.84,1226.72,1258.76,96
20160317,00:00:00,1258.78,1270.89,1254.39,1258.98,123
20160318,00:00:00,1258.98,1266.85,1247.80,1254.79,102
20160320,00:00:00,1254.18,1255.96,1252.50,1253.12,4
20160321,00:00:00,1253.09,1255.36,1240.57,1243.59,79
20160322,00:00:00,1243.59,1260.24,1243.11,1248.35,93
20160323,00:00:00,1248.35,1249.43,1215.30,1221.99,100
20160324,00:00:00,1221.99,1223.73,1212.16,1216.95,94
20160327,00:00:00,1215.61,1216.19,1212.91,1213.67,2
20160328,00:00:00,1213.67,1223.06,1208.07,1222.59,81
20160329,00:00:00,1222.58,1242.88,1215.29,1239.00,83
20160330,00:00:00,1239.00,1244.03,1223.17,1226.78,90
20160331,00:00:00,1226.73,1240.35,1223.84,1231.69,93
20160401,00:00:00,1231.69,1235.26,1209.00,1221.45,99
20160403,00:00:00,1220.10,1220.88,1217.89,1220.38,5
20160404,00:00:00,1220.37,1222.55,1214.55,1215.14,92
20160405,00:00:00,1215.14,1236.75,1214.84,1230.82,117
20160406,00:00:00,1230.82,1232.18,1216.48,1225.15,101
20160407,00:00:00,1225.15,1243.20,1223.58,1238.59,127
